Target_id,Gene_symbol,Gene_alias_name,Protein_name,Type_of_gene,TTD_target_type,Organism,Taxonomy_id ,Map_location,Chromosome,Entrez_id,OMIM_id,HGNC_id,Ensembl_id,MGI_id,TTD_id
HBTAR003555,RPS11,S11,ribosomal protein S11,protein-coding,NA,Homo sapiens,9606,19q13.33,19,6205,180471,10384,ENSG00000142534,NA,NA
HBTAR003556,RPS12,S12,ribosomal protein S12,protein-coding,Research target,Homo sapiens,9606,6q23.2,6,6206,603660,10385,ENSG00000112306,NA,T89215
HBTAR003557,RPS13,S13,ribosomal protein S13,protein-coding,NA,Homo sapiens,9606,11p15.1,11,6207,180476,10386,ENSG00000110700,NA,NA
HBTAR003558,RPS14,EMTB; S14,ribosomal protein S14,protein-coding,NA,Homo sapiens,9606,5q33.1,5,6208,130620,10387,ENSG00000164587,NA,NA
HBTAR003559,RPS15,RIG; S15,ribosomal protein S15,protein-coding,NA,Homo sapiens,9606,19p13.3,19,6209,180535,10388,ENSG00000115268,NA,NA
HBTAR003560,RPS15A,DBA20; S15a,ribosomal protein S15a,protein-coding,NA,Homo sapiens,9606,16p12.3,16,6210,603674,10389,ENSG00000134419,NA,NA
HBTAR003561,RPS16,S16,ribosomal protein S16,protein-coding,NA,Homo sapiens,9606,19q13.2,19,6217,603675,10396,ENSG00000105193,NA,NA
HBTAR003562,RPS18,D6S218E; HKE3; KE-3; KE3; S18,ribosomal protein S18,protein-coding,NA,Homo sapiens,9606,6p21.32,6,6222,180473,10401,ENSG00000231500,NA,NA
HBTAR003563,RPS19,DBA; DBA1; LOH19CR1; S19; eS19,ribosomal protein S19,protein-coding,NA,Homo sapiens,9606,19q13.2,19,6223,603474,10402,ENSG00000105372,NA,NA
HBTAR003564,RPS20,S20; uS10,ribosomal protein S20,protein-coding,NA,Homo sapiens,9606,8q12.1,8,6224,603682,10405,ENSG00000008988,NA,NA
HBTAR003565,RPS21,HLDF; S21,ribosomal protein S21,protein-coding,NA,Homo sapiens,9606,20q13.33,20,6227,180477,10409,ENSG00000171858,NA,NA
HBTAR003566,RPS23,BTDD; MABAS; MCINS; PAMAS; S23; uS12,ribosomal protein S23,protein-coding,NA,Homo sapiens,9606,5q14.2,5,6228,603683,10410,ENSG00000186468,NA,NA
HBTAR003567,RPS25,S25,ribosomal protein S25,protein-coding,NA,Homo sapiens,9606,11q23.3,11,6230,180465,10413,ENSG00000118181,NA,NA
HBTAR003568,RPS27,DBA17; MPS-1; MPS1; S27,ribosomal protein S27,protein-coding,NA,Homo sapiens,9606,1q21.3,1,6232,603702,10416,ENSG00000177954,NA,NA
HBTAR003569,RPS27A,CEP80; HEL112; S27A; UBA80; UBC; UBCEP1; UBCEP80,ribosomal protein S27a,protein-coding,NA,Homo sapiens,9606,2p16.1,2,6233,191343,10417,ENSG00000143947,NA,NA
HBTAR003570,RPS28,DBA15; S28; eS28,ribosomal protein S28,protein-coding,NA,Homo sapiens,9606,19p13.2,19,6234,603685,10418,ENSG00000233927,NA,NA
HBTAR003571,RPS29,DBA13; S29; uS14,ribosomal protein S29,protein-coding,NA,Homo sapiens,9606,14q21.3,14,6235,603633,10419,ENSG00000213741,NA,NA
HBTAR003572,RRAD,RAD; RAD1; REM3,"RRAD, Ras related glycolysis inhibitor and calcium channel regulator",protein-coding,NA,Homo sapiens,9606,16q22.1,16,6236,179503,10446,ENSG00000166592,NA,NA
HBTAR003573,RRAS,R-Ras,RAS related,protein-coding,NA,Homo sapiens,9606,19q13.33,19,6237,165090,10447,ENSG00000126458,NA,NA
HBTAR003574,RRBP1,ES/130; ES130; RRp; hES,ribosome binding protein 1,protein-coding,NA,Homo sapiens,9606,20p12.1,20,6238,601418,10448,ENSG00000125844,NA,NA
HBTAR003575,RREB1,FINB; HNT; LZ321; RREB-1; Zep-1,ras responsive element binding protein 1,protein-coding,NA,Homo sapiens,9606,6p24.3,6,6239,602209,10449,ENSG00000124782,NA,NA
HBTAR003576,RRM1,R1; RIR1; RR1,ribonucleotide reductase catalytic subunit M1,protein-coding,Discontinued target,Homo sapiens,9606,11p15.4,11,6240,180410,10451,ENSG00000167325,NA,T40045
HBTAR003577,RRM2,C2orf48; R2; RR2; RR2M,ribonucleotide reductase regulatory subunit M2,protein-coding,Research target,Homo sapiens,9606,2p25.1,2,6241,180390,10452,ENSG00000171848,NA,T54779
HBTAR003578,RSC1A1,RS1,regulator of solute carriers 1,protein-coding,NA,Homo sapiens,9606,1p36.21,1,6248,601966,10458,ENSG00000215695,NA,NA
HBTAR003579,CLIP1,CLIP; CLIP-170; CLIP170; CYLN1; RSN,CAP-Gly domain containing linker protein 1,protein-coding,NA,Homo sapiens,9606,12q24.31,12,6249,179838,10461,ENSG00000130779,NA,NA
HBTAR003580,RSU1,RSP-1,Ras suppressor protein 1,protein-coding,NA,Homo sapiens,9606,10p13,10,6251,179555,10464,ENSG00000148484,NA,NA
HBTAR003581,RTN1,NSP,reticulon 1,protein-coding,NA,Homo sapiens,9606,14q23.1,14,6252,600865,10467,ENSG00000139970,NA,NA
HBTAR003582,RTN2,NSP2; NSPL1; NSPLI; SPG12,reticulon 2,protein-coding,NA,Homo sapiens,9606,19q13.32,19,6253,603183,10468,ENSG00000125744,NA,NA
HBTAR003583,RXRA,NR2B1,retinoid X receptor alpha,protein-coding,Successful target,Homo sapiens,9606,9q34.2,9,6256,180245,10477,ENSG00000186350,NA,T13726
HBTAR003584,RXRB,DAUDI6; H-2RIIBP; NR2B2; RCoR-1,retinoid X receptor beta,protein-coding,Successful target,Homo sapiens,9606,6p21.32,6,6257,180246,10478,ENSG00000204231,NA,T60077
HBTAR003585,RXRG,NR2B3; RXRC,retinoid X receptor gamma,protein-coding,Successful target,Homo sapiens,9606,1q23.3,1,6258,180247,10479,ENSG00000143171,NA,T46456
HBTAR003586,RYK,D3S3195; JTK5; JTK5A; RYK1,receptor like tyrosine kinase,protein-coding,NA,Homo sapiens,9606,3q22.2,3,6259,600524,10481,ENSG00000163785,NA,NA
HBTAR003587,RYR1,CCO; MHS; MHS1; PPP1R137; RYDR; RYR; RYR-1; SKRR,ryanodine receptor 1,protein-coding,Discontinued target,Homo sapiens,9606,19q13.2,19,6261,180901,10483,ENSG00000196218,NA,T92328
HBTAR003588,RYR2,ARVC2; ARVD2; RYR-2; RyR; VTSIP,ryanodine receptor 2,protein-coding,NA,Homo sapiens,9606,1q43,1,6262,180902,10484,ENSG00000198626,NA,NA
HBTAR003589,RYR3,RYR-3,ryanodine receptor 3,protein-coding,NA,Homo sapiens,9606,15q13.3-q14,15,6263,180903,10485,ENSG00000198838,NA,NA
HBTAR003590,S100A1,S100; S100-alpha; S100A,S100 calcium binding protein A1,protein-coding,NA,Homo sapiens,9606,1q21.3,1,6271,176940,10486,ENSG00000160678,NA,NA
HBTAR003591,SORT1,Gp95; LDLCQ6; NT3; NTR3,sortilin 1,protein-coding,NA,Homo sapiens,9606,1p13.3|1p21.3-p13.1,1,6272,602458,11186,ENSG00000134243,NA,NA
HBTAR003592,S100A2,CAN19; S100L,S100 calcium binding protein A2,protein-coding,NA,Homo sapiens,9606,1q21.3,1,6273,176993,10492,ENSG00000196754,NA,NA
HBTAR003593,S100A3,S100E,S100 calcium binding protein A3,protein-coding,Research target,Homo sapiens,9606,1q21.3,1,6274,176992,10493,ENSG00000188015,NA,T93537
HBTAR003594,S100A4,18A2; 42A; CAPL; FSP1; MTS1; P9KA; PEL98,S100 calcium binding protein A4,protein-coding,Research target,Homo sapiens,9606,1q21.3,1,6275,114210,10494,ENSG00000196154,NA,T35265
HBTAR003595,S100A6,2A9; 5B10; CABP; CACY; PRA; S10A6,S100 calcium binding protein A6,protein-coding,Research target,Homo sapiens,9606,1q21.3,1,6277,114110,10496,ENSG00000197956,NA,T68513
HBTAR003596,S100A7,PSOR1; S100A7c,S100 calcium binding protein A7,protein-coding,NA,Homo sapiens,9606,1q21.3,1,6278,600353,10497,ENSG00000143556,NA,NA
HBTAR003597,S100A8,60B8AG; CAGA; CFAG; CGLA; CP-10; L1Ag; MA387; MIF; MRP8; NIF; P8,S100 calcium binding protein A8,protein-coding,Research target,Homo sapiens,9606,1q21.3,1,6279,123885,10498,ENSG00000143546,NA,T27402
HBTAR003598,S100A9,60B8AG; CAGB; CFAG; CGLB; L1AG; LIAG; MAC387; MIF; MRP14; NIF; P14,S100 calcium binding protein A9,protein-coding,Clinical Trial target,Homo sapiens,9606,1q21.3,1,6280,123886,10499,ENSG00000163220,NA,T38431
HBTAR003599,S100A10,42C; ANX2L; ANX2LG; CAL1L; CLP11; Ca[1]; GP11; P11; p10,S100 calcium binding protein A10,protein-coding,NA,Homo sapiens,9606,1q21.3,1,6281,114085,10487,ENSG00000197747,NA,NA
HBTAR003600,S100A11,HEL-S-43; MLN70; S100C,S100 calcium binding protein A11,protein-coding,NA,Homo sapiens,9606,1q21.3,1,6282,603114,10488,ENSG00000163191,NA,NA
HBTAR003601,S100A12,CAAF1; CAGC; CGRP; ENRAGE; MRP-6; MRP6; p6,S100 calcium binding protein A12,protein-coding,Clinical Trial target,Homo sapiens,9606,1q21.3,1,6283,603112,10489,ENSG00000163221,NA,T07247
HBTAR003602,S100A13,NA,S100 calcium binding protein A13,protein-coding,NA,Homo sapiens,9606,1q21.3,1,6284,601989,10490,ENSG00000189171,NA,NA
HBTAR003603,S100B,NEF; S100; S100-B; S100beta,S100 calcium binding protein B,protein-coding,Clinical Trial target,Homo sapiens,9606,21q22.3,21,6285,176990,10500,ENSG00000160307,NA,T87206
HBTAR003604,S100P,MIG9,S100 calcium binding protein P,protein-coding,NA,Homo sapiens,9606,4p16.1,4,6286,600614,10504,ENSG00000163993,NA,NA
HBTAR003605,SAA1,PIG4; SAA; SAA2; TP53I4,serum amyloid A1,protein-coding,Research target,Homo sapiens,9606,11p15.1,11,6288,104750,10513,ENSG00000173432,NA,T55447
HBTAR003606,SAA2,SAA; SAA1,serum amyloid A2,protein-coding,NA,Homo sapiens,9606,11p15.1,11,6289,104751,10514,ENSG00000134339,NA,NA
HBTAR003607,SAA4,C-SAA; CSAA,"serum amyloid A4, constitutive",protein-coding,NA,Homo sapiens,9606,11p15.1,11,6291,104752,10516,ENSG00000148965,NA,NA
HBTAR003608,SAFB,HAP; HET; SAB-B1; SAF-B; SAF-B1; SAFB1,scaffold attachment factor B,protein-coding,NA,Homo sapiens,9606,19p13.3,19,6294,602895,10520,ENSG00000160633,NA,NA
HBTAR003609,SAG,RP47; S-AG,S-antigen visual arrestin,protein-coding,NA,Homo sapiens,9606,2q37.1,2,6295,181031,10521,ENSG00000130561,NA,NA
HBTAR003610,ACSM3,SA; SAH,acyl-CoA synthetase medium chain family member 3,protein-coding,NA,Homo sapiens,9606,16p12.3,16,6296,145505,10522,ENSG00000005187,NA,NA
HBTAR003611,SALL1,HEL-S-89; HSAL1; Sal-1; TBS; ZNF794,spalt like transcription factor 1,protein-coding,NA,Homo sapiens,9606,16q12.1,16,6299,602218,10524,ENSG00000103449,NA,NA
HBTAR003612,MAPK12,ERK-6; ERK3; ERK6; MAPK 12; P38GAMMA; PRKM12; SAPK-3; SAPK3,mitogen-activated protein kinase 12,protein-coding,Successful target,Homo sapiens,9606,22q13.33,22,6300,602399,6874,ENSG00000188130,NA,T79798
HBTAR003613,TSPAN31,SAS,tetraspanin 31,protein-coding,NA,Homo sapiens,9606,12q14.1,12,6302,181035,10539,ENSG00000135452,NA,NA
HBTAR003614,SAT1,DC21; KFSD; KFSDX; SAT; SSAT; SSAT-1,spermidine/spermine N1-acetyltransferase 1,protein-coding,NA,Homo sapiens,9606,Xp22.11,X,6303,313020,10540,ENSG00000130066,NA,NA
HBTAR003615,SATB1,NA,SATB homeobox 1,protein-coding,Research target,Homo sapiens,9606,3p24.3,3,6304,602075,10541,ENSG00000182568,NA,T93331
HBTAR003616,MSMO1,DESP4; ERG25; MCCPD; SC4MOL,methylsterol monooxygenase 1,protein-coding,NA,Homo sapiens,9606,4q32.3,4,6307,607545,10545,ENSG00000052802,NA,NA
HBTAR003617,SC5D,ERG3; S5DES; SC5DL,sterol-C5-desaturase,protein-coding,NA,Homo sapiens,9606,11q23.3-q24.1,11,6309,602286,10547,ENSG00000109929,NA,NA
HBTAR003618,ATXN1,ATX1; D6S504E; SCA1,ataxin 1,protein-coding,NA,Homo sapiens,9606,6p22.3,6,6310,601556,10548,ENSG00000124788,NA,NA
HBTAR003619,SERPINB3,HsT1196; SCC; SCCA-1; SCCA-PD; SCCA1; SSCA1; T4-A,serpin family B member 3,protein-coding,Research target,Homo sapiens,9606,18q21.33,18,6317,600517,10569,ENSG00000057149,NA,T45034
HBTAR003620,SERPINB4,LEUPIN; PI11; SCCA-2; SCCA1; SCCA2,serpin family B member 4,protein-coding,NA,Homo sapiens,9606,18q21.33,18,6318,600518,10570,ENSG00000206073,NA,NA
HBTAR003621,SCD,FADS5; MSTP008; SCD1; SCDOS; hSCD1,stearoyl-CoA desaturase,protein-coding,Successful target,Homo sapiens,9606,10q24.31,10,6319,604031,10571,ENSG00000099194,NA,T10897
HBTAR003622,CLEC11A,CLECSF3; LSLCL; P47; SCGF,C-type lectin domain containing 11A,protein-coding,NA,Homo sapiens,9606,19q13.33,19,6320,604713,10576,ENSG00000105472,NA,NA
HBTAR003623,SCML1,NA,Scm polycomb group protein like 1,protein-coding,NA,Homo sapiens,9606,Xp22.13,X,6322,300227,10580,ENSG00000047634,NA,NA
HBTAR003624,SCN1A,EIEE6; FEB3; FEB3A; FHM3; GEFSP2; HBSCI; NAC1; Nav1.1; SCN1; SMEI,sodium voltage-gated channel alpha subunit 1,protein-coding,Research target,Homo sapiens,9606,2q24.3,2,6323,182389,10585,ENSG00000144285,NA,T58440
HBTAR003625,SCN2A,BFIC3; BFIS3; BFNIS; EIEE11; HBA; HBSCI; HBSCII; NAC2; Na(v)1.2; Nav1.2; SCN2A1; SCN2A2,sodium voltage-gated channel alpha subunit 2,protein-coding,Research target,Homo sapiens,9606,2q24.3,2,6326,182390,10588,ENSG00000136531,NA,T29678
HBTAR003626,SCN3A,EIEE62; FFEVF4; NAC3; Nav1.3,sodium voltage-gated channel alpha subunit 3,protein-coding,Successful target,Homo sapiens,9606,2q24.3,2,6328,182391,10590,ENSG00000153253,NA,T76937
HBTAR003627,SCN4A,CMS16; HOKPP2; HYKPP; HYPP; NAC1A; Na(V)1.4; Nav1.4; SkM1,sodium voltage-gated channel alpha subunit 4,protein-coding,Clinical Trial target,Homo sapiens,9606,17q23.3,17,6329,603967,10591,ENSG00000007314,NA,T02546
HBTAR003628,SCN4B,ATFB17; LQT10; Navbeta4,sodium voltage-gated channel beta subunit 4,protein-coding,NA,Homo sapiens,9606,11q23.3,11,6330,608256,10592,ENSG00000177098,NA,NA
HBTAR003629,SCN5A,CDCD2; CMD1E; CMPD2; HB1; HB2; HBBD; HH1; ICCD; IVF; LQT3; Nav1.5; PFHB1; SSS1; VF1,sodium voltage-gated channel alpha subunit 5,protein-coding,Successful target,Homo sapiens,9606,3p22.2,3,6331,600163,10593,ENSG00000183873,NA,T39716
HBTAR003630,SCN8A,BFIS5; CERIII; CIAT; EIEE13; MED; MYOCL2; NaCh6; Nav1.6; PN4,sodium voltage-gated channel alpha subunit 8,protein-coding,Clinical Trial target,Homo sapiens,9606,12q13.13,12,6334,600702,10596,ENSG00000196876,NA,T58741
HBTAR003631,SCN9A,ETHA; FEB3B; GEFSP7; HSAN2D; NE-NA; NENA; Nav1.7; PN1; SFNP,sodium voltage-gated channel alpha subunit 9,protein-coding,Clinical Trial target,Homo sapiens,9606,2q24.3,2,6335,603415,10597,ENSG00000169432,NA,T12119
HBTAR003632,SCN10A,FEPS2; Nav1.8; PN3; SNS; hPN3,sodium voltage-gated channel alpha subunit 10,protein-coding,Successful target,Homo sapiens,9606,3p22.2,3,6336,604427,10582,ENSG00000185313,NA,T43739
HBTAR003633,SCNN1A,BESC2; ENaCa; ENaCalpha; LIDLS3; SCNEA; SCNN1,sodium channel epithelial 1 subunit alpha,protein-coding,NA,Homo sapiens,9606,12p13.31,12,6337,600228,10599,ENSG00000111319,NA,NA
HBTAR003634,SCNN1B,BESC1; ENaCb; ENaCbeta; LIDLS1; SCNEB,sodium channel epithelial 1 subunit beta,protein-coding,NA,Homo sapiens,9606,16p12.2,16,6338,600760,10600,ENSG00000168447,NA,NA
HBTAR003635,SCNN1D,ENaCd; ENaCdelta; SCNED; dNaCh,sodium channel epithelial 1 subunit delta,protein-coding,NA,Homo sapiens,9606,1p36.33,1,6339,601328,10601,ENSG00000162572,NA,NA
HBTAR003636,SCNN1G,BESC3; ENaCg; ENaCgamma; LDLS2; PHA1; SCNEG,sodium channel epithelial 1 subunit gamma,protein-coding,NA,Homo sapiens,9606,16p12.2,16,6340,600761,10602,ENSG00000166828,NA,NA
HBTAR003637,SCP2,NLTP; NSL-TP; SCP-2; SCP-CHI; SCP-X; SCPX,sterol carrier protein 2,protein-coding,NA,Homo sapiens,9606,1p32.3,1,6342,184755,10606,ENSG00000116171,NA,NA
HBTAR003638,SCT,NA,secretin,protein-coding,Successful target,Homo sapiens,9606,11p15.5,11,6343,182099,10607,ENSG00000070031,NA,T46904
HBTAR003639,SCTR,SR,secretin receptor,protein-coding,NA,Homo sapiens,9606,2q14.2,2,6344,182098,10608,ENSG00000080293,NA,NA
HBTAR003640,CCL1,I-309; P500; SCYA1; SISe; TCA3,C-C motif chemokine ligand 1,protein-coding,NA,Homo sapiens,9606,17q12,17,6346,182281,10609,ENSG00000108702,NA,NA
HBTAR003641,CCL2,GDCF-2; HC11; HSMCR30; MCAF; MCP-1; MCP1; SCYA2; SMC-CF,C-C motif chemokine ligand 2,protein-coding,Clinical Trial target,Homo sapiens,9606,17q12,17,6347,158105,10618,ENSG00000108691,NA,T11309
HBTAR003642,CCL3,G0S19-1; LD78ALPHA; MIP-1-alpha; MIP1A; SCYA3,C-C motif chemokine ligand 3,protein-coding,Clinical Trial target,Homo sapiens,9606,17q12,17,6348,182283,10627,ENSG00000277632,NA,T97765
HBTAR003643,CCL4,ACT2; AT744.1; G-26; HC21; LAG-1; LAG1; MIP-1-beta; MIP1B; MIP1B1; SCYA2; SCYA4,C-C motif chemokine ligand 4,protein-coding,NA,Homo sapiens,9606,17q12,17,6351,182284,10630,ENSG00000275302,NA,NA
HBTAR003644,CCL5,D17S136E; RANTES; SCYA5; SIS-delta; SISd; TCP228; eoCP,C-C motif chemokine ligand 5,protein-coding,Clinical Trial target,Homo sapiens,9606,17q12,17,6352,187011,10632,ENSG00000271503,NA,T16263
HBTAR003645,CCL7,FIC; MARC; MCP-3; MCP3; NC28; SCYA6; SCYA7,C-C motif chemokine ligand 7,protein-coding,NA,Homo sapiens,9606,17q12,17,6354,158106,10634,ENSG00000108688,NA,NA
HBTAR003646,CCL8,HC14; MCP-2; MCP2; SCYA10; SCYA8,C-C motif chemokine ligand 8,protein-coding,NA,Homo sapiens,9606,17q12,17,6355,602283,10635,ENSG00000108700,NA,NA
HBTAR003647,CCL11,SCYA11,C-C motif chemokine ligand 11,protein-coding,Clinical Trial target,Homo sapiens,9606,17q12,17,6356,601156,10610,ENSG00000172156,NA,T16888
HBTAR003648,CCL13,CKb10; MCP-4; NCC-1; NCC1; SCYA13; SCYL1,C-C motif chemokine ligand 13,protein-coding,NA,Homo sapiens,9606,17q12,17,6357,601391,10611,ENSG00000181374,NA,NA
HBTAR003649,CCL16,CKb12; HCC-4; ILINCK; LCC-1; LEC; LMC; Mtn-1; NCC-4; NCC4; SCYA16; SCYL4,C-C motif chemokine ligand 16,protein-coding,NA,Homo sapiens,9606,17q12,17,6360,601394,10614,ENSG00000275152,NA,NA
HBTAR003650,CCL17,A-152E5.3; ABCD-2; SCYA17; TARC,C-C motif chemokine ligand 17,protein-coding,NA,Homo sapiens,9606,16q21,16,6361,601520,10615,ENSG00000102970,NA,NA
HBTAR003651,CCL19,CKb11; ELC; MIP-3b; MIP3B; SCYA19,C-C motif chemokine ligand 19,protein-coding,NA,Homo sapiens,9606,9p13.3,9,6363,602227,10617,ENSG00000172724,NA,NA
HBTAR003652,CCL20,CKb4; Exodus; LARC; MIP-3-alpha; MIP-3a; MIP3A; SCYA20; ST38,C-C motif chemokine ligand 20,protein-coding,Clinical Trial target,Homo sapiens,9606,2q36.3,2,6364,601960,10619,ENSG00000115009,NA,T04894
HBTAR003653,CCL21,6Ckine; CKb9; ECL; SCYA21; SLC; TCA4,C-C motif chemokine ligand 21,protein-coding,Research target,Homo sapiens,9606,9p13.3,9,6366,602737,10620,ENSG00000137077,NA,T93237
HBTAR003654,CCL22,A-152E5.1; ABCD-1; DC/B-CK; MDC; SCYA22; STCP-1,C-C motif chemokine ligand 22,protein-coding,Research target,Homo sapiens,9606,16q21,16,6367,602957,10621,ENSG00000102962,NA,T22117
HBTAR003655,CCL24,Ckb-6; MPIF-2; MPIF2; SCYA24,C-C motif chemokine ligand 24,protein-coding,NA,Homo sapiens,9606,7q11.23,7,6369,602495,10623,ENSG00000106178,NA,NA
HBTAR003656,CCL25,Ckb15; SCYA25; TECK,C-C motif chemokine ligand 25,protein-coding,NA,Homo sapiens,9606,19p13.2,19,6370,602565,10624,ENSG00000131142,NA,NA
HBTAR003657,CXCL6,CKA-3; GCP-2; GCP2; SCYB6,C-X-C motif chemokine ligand 6,protein-coding,NA,Homo sapiens,9606,4q13.3,4,6372,138965,10643,ENSG00000124875,NA,NA
HBTAR003658,CXCL11,H174; I-TAC; IP-9; IP9; SCYB11; SCYB9B; b-R1,C-X-C motif chemokine ligand 11,protein-coding,Research target,Homo sapiens,9606,4q21.1,4,6373,604852,10638,ENSG00000169248,NA,T68465
HBTAR003659,CXCL5,ENA-78; SCYB5,C-X-C motif chemokine ligand 5,protein-coding,NA,Homo sapiens,9606,4q13.3,4,6374,600324,10642,ENSG00000163735,NA,NA
HBTAR003660,XCL1,ATAC; LPTN; LTN; SCM-1; SCM-1a; SCM1; SCM1A; SCYC1,X-C motif chemokine ligand 1,protein-coding,NA,Homo sapiens,9606,1q24.2,1,6375,600250,10645,ENSG00000143184,NA,NA
HBTAR003661,CX3CL1,ABCD-3; C3Xkine; CXC3; CXC3C; NTN; NTT; SCYD1; fractalkine; neurotactin,C-X3-C motif chemokine ligand 1,protein-coding,Research target,Homo sapiens,9606,16q21,16,6376,601880,10647,ENSG00000006210,NA,T34405
HBTAR003662,SDC1,CD138; SDC; SYND1; syndecan,syndecan 1,protein-coding,Clinical Trial target,Homo sapiens,9606,2p24.1,2,6382,186355,10658,ENSG00000115884,NA,T13017
HBTAR003663,SDC2,CD362; HSPG; HSPG1; SYND2,syndecan 2,protein-coding,Research target,Homo sapiens,9606,8q22.1,8,6383,142460,10659,ENSG00000169439,NA,T80848
HBTAR003664,SDC4,SYND4,syndecan 4,protein-coding,NA,Homo sapiens,9606,20q13.12,20,6385,600017,10661,ENSG00000124145,NA,NA
HBTAR003665,SDCBP,MDA-9; MDA9; ST1; SYCL; TACIP18,syndecan binding protein,protein-coding,NA,Homo sapiens,9606,8q12.1,8,6386,602217,10662,ENSG00000137575,NA,NA
HBTAR003666,CXCL12,IRH; PBSF; SCYB12; SDF1; TLSF; TPAR1,C-X-C motif chemokine ligand 12,protein-coding,Clinical Trial target,Homo sapiens,9606,10q11.21,10,6387,600835,10672,ENSG00000107562,NA,T04773
HBTAR003667,SDHA,CMD1GG; FP; PGL5; SDH1; SDH2; SDHF,succinate dehydrogenase complex flavoprotein subunit A,protein-coding,NA,Homo sapiens,9606,5p15.33,5,6389,600857,10680,ENSG00000073578,NA,NA
HBTAR003668,SDHB,CWS2; IP; PGL4; SDH; SDH1; SDH2; SDHIP,succinate dehydrogenase complex iron sulfur subunit B,protein-coding,NA,Homo sapiens,9606,1p36.13,1,6390,185470,10681,ENSG00000117118,NA,NA
HBTAR003669,SDHC,CYB560; CYBL; PGL3; QPS1; SDH3,succinate dehydrogenase complex subunit C,protein-coding,NA,Homo sapiens,9606,1q23.3,1,6391,602413,10682,ENSG00000143252,NA,NA
HBTAR003670,SDHD,CBT1; CII-4; CWS3; PGL; PGL1; QPs3; SDH4; cybS,succinate dehydrogenase complex subunit D,protein-coding,Research target,Homo sapiens,9606,11q23.1,11,6392,602690,10683,ENSG00000204370,NA,T39811
HBTAR003671,SEC13,D3S1231E; SEC13L1; SEC13R; npp-20,"SEC13 homolog, nuclear pore and COPII coat complex component",protein-coding,NA,Homo sapiens,9606,3p25.3,3,6396,600152,10697,ENSG00000157020,NA,NA
HBTAR003672,SEC14L1,PRELID4A; SEC14L,SEC14 like lipid binding 1,protein-coding,NA,Homo sapiens,9606,17q25.2-q25.3,17,6397,601504,10698,ENSG00000129657,NA,NA
HBTAR003673,SECTM1,K12; SECTM,secreted and transmembrane 1,protein-coding,NA,Homo sapiens,9606,17q25.3,17,6398,602602,10707,ENSG00000141574,NA,NA
HBTAR003674,TRAPPC2,MIP2A; SEDL; SEDT; TRAPPC2P1; TRS20; ZNF547L; hYP38334,trafficking protein particle complex 2,protein-coding,NA,Homo sapiens,9606,Xp22.2,X,6399,300202,23068,ENSG00000196459,NA,NA
HBTAR003675,SEL1L,Hrd3; PRO1063; SEL1-LIKE; SEL1L1,SEL1L adaptor subunit of ERAD E3 ubiquitin ligase,protein-coding,NA,Homo sapiens,9606,14q31.1,14,6400,602329,10717,ENSG00000071537,NA,NA
HBTAR003676,SELE,CD62E; ELAM; ELAM1; ESEL; LECAM2,selectin E,protein-coding,Research target,Homo sapiens,9606,1q24.2,1,6401,131210,10718,ENSG00000007908,NA,T87916
HBTAR003677,SELL,CD62L; LAM1; LECAM1; LEU8; LNHR; LSEL; LYAM1; PLNHR; TQ1,selectin L,protein-coding,Clinical Trial target,Homo sapiens,9606,1q24.2,1,6402,153240,10720,ENSG00000188404,NA,T60526
HBTAR003678,SELP,CD62; CD62P; GMP140; GRMP; LECAM3; PADGEM; PSEL,selectin P,protein-coding,Clinical Trial target,Homo sapiens,9606,1q24.2,1,6403,173610,10721,ENSG00000174175,NA,T10965
HBTAR003679,SEMA3F,SEMA-IV; SEMA4; SEMAK,semaphorin 3F,protein-coding,NA,Homo sapiens,9606,3p21.31,3,6405,601124,10728,ENSG00000001617,NA,NA
HBTAR003680,SEMG1,CT103; SEMG; SGI; dJ172H20.2,semenogelin 1,protein-coding,NA,Homo sapiens,9606,20q13.12,20,6406,182140,10742,ENSG00000124233,NA,NA
HBTAR003681,SELENOP,SELP; SEPP; SEPP1; SeP,selenoprotein P,protein-coding,NA,Homo sapiens,9606,5p12,5,6414,601484,10751,ENSG00000250722,NA,NA
HBTAR003682,SELENOW,SEPW1; selW,selenoprotein W,protein-coding,NA,Homo sapiens,9606,19q13.33,19,6415,603235,10752,ENSG00000178980,NA,NA
HBTAR003683,MAP2K4,JNKK; JNKK1; MAPKK4; MEK4; MKK4; PRKMK4; SAPKK-1; SAPKK1; SEK1; SERK1; SKK1,mitogen-activated protein kinase kinase 4,protein-coding,NA,Homo sapiens,9606,17p12,17,6416,601335,6844,ENSG00000065559,NA,NA
HBTAR003684,SET,2PP2A; I2PP2A; IGAAD; IPP2A2; MRD58; PHAPII; TAF-I; TAF-IBETA,SET nuclear proto-oncogene,protein-coding,NA,Homo sapiens,9606,9q34.11,9,6418,600960,10760,ENSG00000119335,NA,NA
