Herb_ID,Herb_cn_name,chp_status,chp_detail_url,chp_filled_fields,chp_message,dayi_status,dayi_detail_url,dayi_filled_fields,dayi_message
HERB002309,红芪,ok,https://ydz.chp.org.cn/#/item?bookId=1&entryId=234,Herb_latin_name|UsePart|Properties|Meridians|Function,,error,,,RuntimeError: HTTPError: HTTP Error 468: 
HERB002316,红三七,not_found,,,no exact pharmacopoeia herb result,error,,,RuntimeError: HTTPError: HTTP Error 468: 
HERB002313,红球姜,not_found,,,no exact pharmacopoeia herb result,error,,,RuntimeError: HTTPError: HTTP Error 468: 
HERB002318,红色金鸡纳树,not_found,,,no exact pharmacopoeia herb result,error,,,RuntimeError: HTTPError: HTTP Error 468: 
HERB002319,红参,ok,https://ydz.chp.org.cn/#/item?bookId=1&entryId=237,UsePart,,error,,,RuntimeError: HTTPError: HTTP Error 468: 
HERB002317,红三叶草,not_found,,,no exact pharmacopoeia herb result,error,,,RuntimeError: HTTPError: HTTP Error 468: 
HERB002321,红石仙桃,not_found,,,no search results,error,,,RuntimeError: HTTPError: HTTP Error 468: 
HERB002322,红薯,not_found,,,no search results,error,,,RuntimeError: HTTPError: HTTP Error 468: 
HERB002320,红十二,not_found,,,no exact pharmacopoeia herb result,error,,,RuntimeError: HTTPError: HTTP Error 468: 
HERB002325,红松,not_found,,,no search results,error,,,RuntimeError: HTTPError: HTTP Error 468: 
HERB002328,红纹马先蒿,not_found,,,no exact pharmacopoeia herb result,error,,,RuntimeError: HTTPError: HTTP Error 468: 
HERB002326,红头草,not_found,,,no search results,error,,,RuntimeError: HTTPError: HTTP Error 468: 
HERB002331,红枣,skipped_no_chp_blank_fields,,,,error,,,RuntimeError: HTTPError: HTTP Error 468: 
HERB002323,红栓菌,not_found,,,no exact pharmacopoeia herb result,error,,,RuntimeError: HTTPError: HTTP Error 468: 
HERB002330,红缘层孔菌,not_found,,,no exact pharmacopoeia herb result,error,,,RuntimeError: HTTPError: HTTP Error 468: 
HERB002324,红丝线,not_found,,,no exact pharmacopoeia herb result,error,,,RuntimeError: HTTPError: HTTP Error 468: 
HERB002327,宏伟酸脚杆,not_found,,,no exact pharmacopoeia herb result,error,,,RuntimeError: HTTPError: HTTP Error 468: 
HERB002333,红直獐牙菜,not_found,,,no exact pharmacopoeia herb result,error,,,RuntimeError: HTTPError: HTTP Error 468: 
HERB002329,红芽大戟,not_found,,,no exact pharmacopoeia herb result,error,,,RuntimeError: HTTPError: HTTP Error 468: 
HERB002332,红泽兰,not_found,,,no exact pharmacopoeia herb result,error,,,RuntimeError: HTTPError: HTTP Error 468: 
HERB002334,红足蒿,not_found,,,no exact pharmacopoeia herb result,error,,,RuntimeError: HTTPError: HTTP Error 468: 
HERB002336,厚壳桂,not_found,,,no exact pharmacopoeia herb result,error,,,RuntimeError: HTTPError: HTTP Error 468: 
HERB002339,厚朴,ok,https://ydz.chp.org.cn/#/item?bookId=1&entryId=394,Properties|Meridians,,error,,,RuntimeError: HTTPError: HTTP Error 468: 
HERB002337,厚皮花椒,not_found,,,no exact pharmacopoeia herb result,error,,,RuntimeError: HTTPError: HTTP Error 468: 
HERB002338,厚皮树,not_found,,,no exact pharmacopoeia herb result,error,,,RuntimeError: HTTPError: HTTP Error 468: 
HERB002342,厚朴,ok,https://ydz.chp.org.cn/#/item?bookId=1&entryId=394,,matched page but chp target columns already had values,error,,,RuntimeError: HTTPError: HTTP Error 468: 
HERB002340,厚朴花,ok,https://ydz.chp.org.cn/#/item?bookId=1&entryId=395,Herb_latin_name|UsePart|Properties|Meridians|Function|Indication,,error,,,RuntimeError: HTTPError: HTTP Error 468: 
HERB002341,厚朴子,not_found,,,no exact pharmacopoeia herb result,error,,,RuntimeError: HTTPError: HTTP Error 468: 
HERB002343,厚朴花,ok,https://ydz.chp.org.cn/#/item?bookId=1&entryId=395,Properties|Meridians,,error,,,RuntimeError: HTTPError: HTTP Error 468: 
HERB002346,猴头菌,not_found,,,no search results,error,,,RuntimeError: HTTPError: HTTP Error 468: 
HERB002345,猴头菇,not_found,,,no search results,error,,,RuntimeError: HTTPError: HTTP Error 468: 
HERB002351,猴枣,not_found,,,no search results,error,,,RuntimeError: HTTPError: HTTP Error 468: 
HERB002355,湖北瓜蒌,not_found,,,no exact pharmacopoeia herb result,error,,,RuntimeError: HTTPError: HTTP Error 468: 
HERB002348,后夜钩藤,not_found,,,no exact pharmacopoeia herb result,error,,,RuntimeError: HTTPError: HTTP Error 468: 
HERB002354,湖北瓜蒌,not_found,,,no exact pharmacopoeia herb result,error,,,RuntimeError: HTTPError: HTTP Error 468: 
HERB002356,湖北黄精,not_found,,,no exact pharmacopoeia herb result,error,,,RuntimeError: HTTPError: HTTP Error 468: 
HERB002353,湖北贝母,ok,https://ydz.chp.org.cn/#/item?bookId=1&entryId=553,Properties|Meridians,,error,,,RuntimeError: HTTPError: HTTP Error 468: 
HERB002350,厚叶岩白菜,not_found,,,no exact pharmacopoeia herb result,error,,,RuntimeError: HTTPError: HTTP Error 468: 
HERB002359,湖北十大功劳,not_found,,,no exact pharmacopoeia herb result,error,,,RuntimeError: HTTPError: HTTP Error 468: 
HERB002358,湖北山楂,not_found,,,no exact pharmacopoeia herb result,error,,,RuntimeError: HTTPError: HTTP Error 468: 
HERB002360,虎刺,not_found,,,no search results,error,,,RuntimeError: HTTPError: HTTP Error 468: 
HERB002362,胡葱,not_found,,,no search results,error,,,RuntimeError: HTTPError: HTTP Error 468: 
HERB002357,湖北山麦冬,not_found,,,no exact pharmacopoeia herb result,error,,,RuntimeError: HTTPError: HTTP Error 468: 
HERB002363,蝴蝶花,not_found,,,no search results,error,,,RuntimeError: HTTPError: HTTP Error 468: 
HERB002361,虎刺楤木,not_found,,,no exact pharmacopoeia herb result,error,,,RuntimeError: HTTPError: HTTP Error 468: 
HERB002364,蝴蝶花豆,not_found,,,no exact pharmacopoeia herb result,error,,,RuntimeError: HTTPError: HTTP Error 468: 
HERB002366,虎耳草叶茴芹,not_found,,,no search results,error,,,RuntimeError: HTTPError: HTTP Error 468: 
HERB002367,虎骨,not_found,,,no search results,error,,,RuntimeError: HTTPError: HTTP Error 468: 
HERB002371,胡椒,skipped_no_chp_blank_fields,,,,error,,,RuntimeError: HTTPError: HTTP Error 468: 
HERB002370,槲寄生,skipped_no_chp_blank_fields,,,,error,,,RuntimeError: HTTPError: HTTP Error 468: 
HERB002368,瓠瓜,not_found,,,no exact pharmacopoeia herb result,error,,,RuntimeError: HTTPError: HTTP Error 468: 
HERB002369,胡黄连,ok,https://ydz.chp.org.cn/#/item?bookId=1&entryId=378,Herb_latin_name|UsePart|Properties|Meridians|Function,,error,,,RuntimeError: HTTPError: HTTP Error 468: 
HERB002373,黄瓜,not_found,,,no search results,error,,,RuntimeError: HTTPError: HTTP Error 468: 
HERB002375,葫芦,not_found,,,no exact pharmacopoeia herb result,error,,,RuntimeError: HTTPError: HTTP Error 468: 
HERB002372,胡椒花椒,not_found,,,no exact pharmacopoeia herb result,error,,,RuntimeError: HTTPError: HTTP Error 468: 
HERB002374,狐狸,not_found,,,no search results,error,,,RuntimeError: HTTPError: HTTP Error 468: 
HERB002376,胡芦巴,ok,https://ydz.chp.org.cn/#/item?bookId=1&entryId=377,Herb_latin_name|Properties|Meridians|Function,,error,,,RuntimeError: HTTPError: HTTP Error 468: 
HERB002377,葫芦茶,not_found,,,no search results,error,,,RuntimeError: HTTPError: HTTP Error 468: 
HERB002380,胡萝卜,not_found,,,no search results,error,,,RuntimeError: HTTPError: HTTP Error 468: 
HERB002381,胡萝卜子,not_found,,,no exact pharmacopoeia herb result,error,,,RuntimeError: HTTPError: HTTP Error 468: 
HERB002378,葫芦七,not_found,,,no exact pharmacopoeia herb result,error,,,RuntimeError: HTTPError: HTTP Error 468: 
HERB002383,胡麻花,not_found,,,no exact pharmacopoeia herb result,error,,,RuntimeError: HTTPError: HTTP Error 468: 
HERB002382,胡麻根,not_found,,,no exact pharmacopoeia herb result,error,,,RuntimeError: HTTPError: HTTP Error 468: 
HERB002379,葫芦七变种,not_found,,,no exact pharmacopoeia herb result,error,,,RuntimeError: HTTPError: HTTP Error 468: 
HERB002386,虎舌红,not_found,,,no exact pharmacopoeia herb result,error,,,RuntimeError: HTTPError: HTTP Error 468: 
HERB002384,胡麻叶,not_found,,,no exact pharmacopoeia herb result,error,,,RuntimeError: HTTPError: HTTP Error 468: 
HERB002385,琥珀,skipped_no_chp_blank_fields,,,,error,,,RuntimeError: HTTPError: HTTP Error 468: 
HERB002387,互生红景天,not_found,,,no exact pharmacopoeia herb result,error,,,RuntimeError: HTTPError: HTTP Error 468: 
HERB002389,互生叶叶决明,not_found,,,no exact pharmacopoeia herb result,error,,,RuntimeError: HTTPError: HTTP Error 468: 
HERB002390,胡荽,skipped_no_chp_blank_fields,,,,error,,,RuntimeError: HTTPError: HTTP Error 468: 
HERB002388,互生叶白千层,not_found,,,no exact pharmacopoeia herb result,error,,,RuntimeError: HTTPError: HTTP Error 468: 
HERB002394,胡桃壳,not_found,,,no exact pharmacopoeia herb result,error,,,RuntimeError: HTTPError: HTTP Error 468: 
HERB002393,胡桃花,not_found,,,no exact pharmacopoeia herb result,error,,,RuntimeError: HTTPError: HTTP Error 468: 
HERB002391,胡荽子,not_found,,,no exact pharmacopoeia herb result,error,,,RuntimeError: HTTPError: HTTP Error 468: 
HERB002395,胡桃青皮,not_found,,,no exact pharmacopoeia herb result,error,,,RuntimeError: HTTPError: HTTP Error 468: 
HERB002398,胡桃树皮,not_found,,,no exact pharmacopoeia herb result,error,,,RuntimeError: HTTPError: HTTP Error 468: 
HERB002397,胡桃仁,skipped_no_chp_blank_fields,,,,error,,,RuntimeError: HTTPError: HTTP Error 468: 
HERB002403,虎眼万年青,not_found,,,no exact pharmacopoeia herb result,error,,,RuntimeError: HTTPError: HTTP Error 468: 
HERB002401,胡桃枝,not_found,,,no exact pharmacopoeia herb result,error,,,RuntimeError: HTTPError: HTTP Error 468: 
HERB002399,胡桃叶,not_found,,,no exact pharmacopoeia herb result,error,,,RuntimeError: HTTPError: HTTP Error 468: 
HERB002402,虎尾兰,not_found,,,no search results,error,,,RuntimeError: HTTPError: HTTP Error 468: 
HERB002405,虎杖,skipped_no_chp_blank_fields,,,,error,,,RuntimeError: HTTPError: HTTP Error 468: 
HERB002406,虎掌草,not_found,,,no search results,error,,,RuntimeError: HTTPError: HTTP Error 468: 
HERB002400,胡桃油,not_found,,,no exact pharmacopoeia herb result,error,,,RuntimeError: HTTPError: HTTP Error 468: 
HERB002408,胡枝子,not_found,,,no exact pharmacopoeia herb result,error,,,RuntimeError: HTTPError: HTTP Error 468: 
HERB002411,华北白前,not_found,,,no exact pharmacopoeia herb result,error,,,RuntimeError: HTTPError: HTTP Error 468: 
HERB002404,槲叶,not_found,,,no exact pharmacopoeia herb result,error,,,RuntimeError: HTTPError: HTTP Error 468: 
HERB002407,虎杖叶,not_found,,,no exact pharmacopoeia herb result,error,,,RuntimeError: HTTPError: HTTP Error 468: 
HERB002412,华北蓝盆花,not_found,,,no exact pharmacopoeia herb result,error,,,RuntimeError: HTTPError: HTTP Error 468: 
HERB002409,花白蜡树,not_found,,,no exact pharmacopoeia herb result,error,,,RuntimeError: HTTPError: HTTP Error 468: 
HERB002415,华东椴,not_found,,,no exact pharmacopoeia herb result,error,,,RuntimeError: HTTPError: HTTP Error 468: 
HERB002413,花茶表,not_found,,,no exact pharmacopoeia herb result,error,,,RuntimeError: HTTPError: HTTP Error 468: 
HERB002416,华东蓝刺头,not_found,,,no exact pharmacopoeia herb result,error,,,RuntimeError: HTTPError: HTTP Error 468: 
HERB002414,花重楼,not_found,,,no exact pharmacopoeia herb result,error,,,RuntimeError: HTTPError: HTTP Error 468: 
HERB002418,花粉,not_found,,,no exact pharmacopoeia herb result,error,,,RuntimeError: HTTPError: HTTP Error 468: 
HERB002417,华东唐松草,not_found,,,no exact pharmacopoeia herb result,error,,,RuntimeError: HTTPError: HTTP Error 468: 
HERB002423,桦褐孔菌,not_found,,,no exact pharmacopoeia herb result,error,,,RuntimeError: HTTPError: HTTP Error 468: 
HERB002424,花椒,skipped_no_chp_blank_fields,,,,error,,,RuntimeError: HTTPError: HTTP Error 468: 
HERB002421,花冠银莲花,not_found,,,no exact pharmacopoeia herb result,error,,,RuntimeError: HTTPError: HTTP Error 468: 
HERB002420,华钩藤,not_found,,,no exact pharmacopoeia herb result,error,,,RuntimeError: HTTPError: HTTP Error 468: 
HERB002422,华鬼臼,not_found,,,no exact pharmacopoeia herb result,error,,,RuntimeError: HTTPError: HTTP Error 468: 
HERB002427,化金丹,not_found,,,no exact pharmacopoeia herb result,error,,,RuntimeError: HTTPError: HTTP Error 468: 
HERB002433,华南功劳木,not_found,,,no exact pharmacopoeia herb result,error,,,RuntimeError: HTTPError: HTTP Error 468: 
HERB002425,花椒根,not_found,,,no exact pharmacopoeia herb result,error,,,RuntimeError: HTTPError: HTTP Error 468: 
HERB002428,化橘红,ok,https://ydz.chp.org.cn/#/item?bookId=1&entryId=109,,matched page but chp target columns already had values,error,,,RuntimeError: HTTPError: HTTP Error 468: 
HERB002429,华丽蛇鞭菊,not_found,,,no exact pharmacopoeia herb result,error,,,RuntimeError: HTTPError: HTTP Error 468: 
HERB002432,桦木皮,not_found,,,no exact pharmacopoeia herb result,error,,,RuntimeError: HTTPError: HTTP Error 468: 
HERB002430,花菱草,not_found,,,no exact pharmacopoeia herb result,error,,,RuntimeError: HTTPError: HTTP Error 468: 
HERB002435,华南功劳子,not_found,,,no exact pharmacopoeia herb result,error,,,RuntimeError: HTTPError: HTTP Error 468: 
HERB002436,华南鹤虱,not_found,,,no exact pharmacopoeia herb result,error,,,RuntimeError: HTTPError: HTTP Error 468: 
HERB002434,华南功劳叶,not_found,,,no exact pharmacopoeia herb result,error,,,RuntimeError: HTTPError: HTTP Error 468: 
HERB002437,华南马尾杉,not_found,,,no exact pharmacopoeia herb result,error,,,RuntimeError: HTTPError: HTTP Error 468: 
HERB002439,华南忍冬,not_found,,,no exact pharmacopoeia herb result,error,,,RuntimeError: HTTPError: HTTP Error 468: 
HERB002438,华南猕猴桃,not_found,,,no exact pharmacopoeia herb result,error,,,RuntimeError: HTTPError: HTTP Error 468: 
HERB002441,华南皂荚,not_found,,,no exact pharmacopoeia herb result,error,,,RuntimeError: HTTPError: HTTP Error 468: 
HERB002443,花蕊石,ok,https://ydz.chp.org.cn/#/item?bookId=1&entryId=248,,matched page but chp target columns already had values,error,,,RuntimeError: HTTPError: HTTP Error 468: 
HERB002440,华南吴茱萸,not_found,,,no exact pharmacopoeia herb result,error,,,RuntimeError: HTTPError: HTTP Error 468: 
HERB002442,华千金藤,not_found,,,no exact pharmacopoeia herb result,error,,,RuntimeError: HTTPError: HTTP Error 468: 
HERB002445,华山矾,not_found,,,no exact pharmacopoeia herb result,error,,,RuntimeError: HTTPError: HTTP Error 468: 
HERB002446,华山参,ok,https://ydz.chp.org.cn/#/item?bookId=1&entryId=215,Herb_latin_name|UsePart|Properties|Meridians|Function,,error,,,RuntimeError: HTTPError: HTTP Error 468: 
HERB002444,华桑,not_found,,,no exact pharmacopoeia herb result,error,,,RuntimeError: HTTPError: HTTP Error 468: 
HERB002448,花生衣,not_found,,,no search results,error,,,RuntimeError: HTTPError: HTTP Error 468: 
HERB002447,华山松,not_found,,,no exact pharmacopoeia herb result,error,,,RuntimeError: HTTPError: HTTP Error 468: 
HERB002452,桦树液,not_found,,,no search results,error,,,RuntimeError: HTTPError: HTTP Error 468: 
HERB002451,滑石粉,ok,https://ydz.chp.org.cn/#/item?bookId=1&entryId=555,,matched page but chp target columns already had values,error,,,RuntimeError: HTTPError: HTTP Error 468: 
HERB002449,花生油,not_found,,,no search results,error,,,RuntimeError: HTTPError: HTTP Error 468: 
HERB002450,滑石,ok,https://ydz.chp.org.cn/#/item?bookId=1&entryId=554,,matched page but chp target columns already had values,error,,,RuntimeError: HTTPError: HTTP Error 468: 
HERB002455,华西贝母,not_found,,,no exact pharmacopoeia herb result,error,,,RuntimeError: HTTPError: HTTP Error 468: 
HERB002454,花桃树,not_found,,,no exact pharmacopoeia herb result,error,,,RuntimeError: HTTPError: HTTP Error 468: 
HERB002453,花唐松草,not_found,,,no exact pharmacopoeia herb result,error,,,RuntimeError: HTTPError: HTTP Error 468: 
HERB002457,化香树果,not_found,,,no exact pharmacopoeia herb result,error,,,RuntimeError: HTTPError: HTTP Error 468: 
HERB002459,花序梗百脉根,not_found,,,no exact pharmacopoeia herb result,error,,,RuntimeError: HTTPError: HTTP Error 468: 
HERB002458,化香树叶,not_found,,,no exact pharmacopoeia herb result,error,,,RuntimeError: HTTPError: HTTP Error 468: 
HERB002460,花椰菜,not_found,,,no search results,error,,,RuntimeError: HTTPError: HTTP Error 468: 
HERB002461,花叶假杜鹃,not_found,,,no exact pharmacopoeia herb result,error,,,RuntimeError: HTTPError: HTTP Error 468: 
HERB002462,华泽兰,not_found,,,no exact pharmacopoeia herb result,error,,,RuntimeError: HTTPError: HTTP Error 468: 
HERB002463,华中瘤足蕨,not_found,,,no exact pharmacopoeia herb result,error,,,RuntimeError: HTTPError: HTTP Error 468: 
HERB002472,槐花,ok,https://ydz.chp.org.cn/#/item?bookId=1&entryId=563,UsePart,,error,,,RuntimeError: HTTPError: HTTP Error 468: 
HERB002470,槐耳,not_found,,,no exact pharmacopoeia herb result,error,,,RuntimeError: HTTPError: HTTP Error 468: 
HERB002465,华中五味子,not_found,,,no exact pharmacopoeia herb result,error,,,RuntimeError: HTTPError: HTTP Error 468: 
HERB002476,淮山药,skipped_no_chp_blank_fields,,,,error,,,RuntimeError: HTTPError: HTTP Error 468: 
HERB002464,华中前胡,not_found,,,no exact pharmacopoeia herb result,error,,,RuntimeError: HTTPError: HTTP Error 468: 
HERB002473,槐角,ok,https://ydz.chp.org.cn/#/item?bookId=1&entryId=564,UsePart|Indication,,error,,,RuntimeError: HTTPError: HTTP Error 468: 
HERB002475,怀牛膝,skipped_no_chp_blank_fields,,,,error,,,RuntimeError: HTTPError: HTTP Error 468: 
HERB002471,槐根,not_found,,,no exact pharmacopoeia herb result,error,,,RuntimeError: HTTPError: HTTP Error 468: 
HERB002478,槐叶,not_found,,,no search results,error,,,RuntimeError: HTTPError: HTTP Error 468: 
HERB002481,鲩鱼,not_found,,,no exact pharmacopoeia herb result,error,,,RuntimeError: HTTPError: HTTP Error 468: 
HERB002483,黄柏,skipped_no_chp_blank_fields,,,,error,,,RuntimeError: HTTPError: HTTP Error 468: 
HERB002482,换装金丝桃?,not_found,,,no exact pharmacopoeia herb result,error,,,RuntimeError: HTTPError: HTTP Error 468: 
HERB002484,黄百合,not_found,,,no exact pharmacopoeia herb result,error,,,RuntimeError: HTTPError: HTTP Error 468: 
HERB002489,黄柏,ok,https://ydz.chp.org.cn/#/item?bookId=1&entryId=482,Indication,,error,,,RuntimeError: HTTPError: HTTP Error 468: 
